"expo","outcome","mean","low95ci","up95ci"
"N18","K51",-0.00175,-0.00397,0.00046
"N18","K52",0.00046,-0.005,0.00592
"N18","K56",0.00712,0.00305,0.01119
"N18","K57",-0.01644,-0.02495,-0.00793
"N18","K58",0.00447,0.00023,0.00872
"N18","K59",0.03866,0.03012,0.0472
"N18","K60",-0.0034,-0.00491,-0.0019
"N18","K62",-0.01797,-0.02518,-0.01075
"N18","K63",-0.01392,-0.02094,-0.00689
"N18","K64",0.01363,0.00668,0.02058
"N18","K66",0.00961,0.00432,0.0149
"N18","K76",0.0173,0.01109,0.02351
"N18","K80",0.01043,0.00421,0.01664
"N18","K92",0.01256,0.00462,0.02049
"N18","L02",0.00032,-0.00216,0.00279
"N18","L03",0.01175,0.0058,0.01769
"N18","L30",0.00439,0.00139,0.00739
"N18","L40",0.00332,-0.00062,0.00725
"N18","L57",-0.00036,-0.00351,0.00279
"N18","L72",-0.00613,-0.00878,-0.00348
"N18","L82",5e-04,-0.00249,0.00349
"N18","L89",0.01873,0.01515,0.0223
"N18","L98",0.00139,-0.00198,0.00476
"N18","M06",0.00031,-0.00253,0.00314
"N18","M10",0.06398,0.05491,0.07305
"N18","M13",-0.00558,-0.01045,-7e-04
"N18","M15",0.00046,-0.00221,0.00313
"N18","M16",-0.00543,-0.00988,-0.00098
"N18","M17",-0.01245,-0.01801,-0.00688
"N18","M19",0.0272,0.01801,0.0364
"N18","M20",-0.00397,-0.00523,-0.00272
"N18","M23",-0.01874,-0.02224,-0.01524
"N18","M25",0.00741,0.00153,0.01328
"N18","M47",0.0082,0.00273,0.01367
"N18","M48",0.0017,-0.00216,0.00556
"N18","M51",0.00128,-0.00329,0.00585
"N18","M54",0.00588,-2e-04,0.01195
"N18","M65",-0.0054,-0.00727,-0.00353
"N18","M72",-0.00501,-0.00848,-0.00154
"N18","M75",-0.00932,-0.01287,-0.00577
"N18","M79",0.00583,0.00061,0.01105
"N18","M81",0.00957,0.00384,0.01529
"N18","N13",0.02812,0.02146,0.03477
"N18","N17",0.17268,0.15991,0.18544
"N18","N20",0.00426,6e-05,0.00846
"N18","N28",0.0324,0.02593,0.03887
"N18","N32",0.00662,0.00052,0.01273
"N18","N35",0.0048,0.00088,0.00872
"N18","N39",0.04665,0.03766,0.05563
"N18","N40",0.01584,0.00721,0.02448
"N18","N41",0.00204,-0.00159,0.00567
"N18","N42",0.00013,-0.0025,0.00277
"N18","N43",0.00063,-0.00259,0.00386
"N18","N47",0.00176,-0.00167,0.0052
"N18","N48",0.00117,-0.00219,0.00453
"N18","N50",0.00359,-0.00101,0.00819
"N18","U07",0.02528,0.01976,0.03079
"N20","A04",0.00583,0.00211,0.00954
"N20","A09",0.01273,0.0051,0.02036
"N20","A41",0.02579,0.01699,0.03459
"N20","B37",0.00311,-0.00125,0.00747
"N20","B95",0.00813,0.00259,0.01367
"N20","B96",0.02055,0.01308,0.02801
"N20","C18",-0.00253,-0.00612,0.00105
"N20","C34",-0.00513,-0.00831,-0.00195
"N20","C44",-0.01265,-0.01923,-0.00608
"N20","C61",-0.01029,-0.01765,-0.00293
"N20","C67",0.0037,-0.00028,0.00768
"N20","C77",-0.00103,-0.00631,0.00425
"N20","C78",-0.00393,-0.00902,0.00116
"N20","C79",0.00238,-0.00347,0.00822
"N20","D12",-0.0149,-0.02229,-0.0075
"N20","D17",-0.0033,-0.00695,0.00035
"N20","D22",-0.00237,-0.00461,-0.00012
"N20","D23",-0.0016,-0.00381,6e-04
"N20","D50",-0.00274,-0.00889,0.00342
"N20","D64",0.00296,-0.00473,0.01064
"N20","D69",0.00333,-0.00103,0.00768
"N20","D70",0.00558,0.00066,0.01049
"N20","E03",-0.00704,-0.01141,-0.00267
"N20","E10",-0.00076,-0.00318,0.00167
"N20","E11",0.01769,0.00859,0.02678
"N20","E14",0.00135,-0.00259,0.0053
"N20","E66",0.0139,0.0054,0.02241
"N20","E78",-0.01156,-0.02514,0.00202
"N20","E83",0.00946,0.00377,0.01515
"N20","E86",0.01515,0.00827,0.02202
"N20","E87",0.00934,0.00088,0.01781
"N20","F05",0.00363,-0.00103,0.00829
"N20","F10",-0.00864,-0.01313,-0.00415
"N20","F17",0.00195,-0.00663,0.01053
"N20","F32",-0.00272,-0.00961,0.00416
"N20","F41",0.00509,-0.00145,0.01164
"N20","G40",-0.00525,-0.00784,-0.00266
"N20","G45",-0.00371,-0.00638,-0.00104
"N20","G47",-0.0034,-0.00807,0.00126
"N20","G55",-0.00144,-0.00517,0.0023
"N20","G56",-0.00712,-0.01054,-0.0037
"N20","G81",-5e-05,-0.00321,0.00311
"N20","H02",-0.00572,-0.00912,-0.00233
"N20","H25",-0.01454,-0.02106,-0.00802
"N20","H26",-0.02234,-0.02929,-0.01539
"N20","H33",-0.00345,-0.00616,-0.00073
"N20","H35",-0.00517,-0.00911,-0.00122
"N20","H36",-2e-04,-0.00301,0.0026
"N20","H40",-0.00611,-0.01095,-0.00127
"N20","H52",-0.0052,-0.00859,-0.00181
"N20","H53",-0.00401,-0.00725,-0.00076
"N20","H91",-0.00068,-0.00585,0.00449
"N20","I08",-0.00679,-0.01043,-0.00314
"N20","I10",0.03133,0.01205,0.0506
"N20","I20",-0.01216,-0.01968,-0.00465
"N20","I21",-0.00907,-0.01458,-0.00356
"N20","I24",-0.00217,-0.00532,0.00098
"N20","I25",-0.01922,-0.02934,-0.0091
"N20","I26",0.00497,-0.00044,0.01038
"N20","I34",-0.00056,-0.00473,0.00361
"N20","I35",-0.00354,-0.00805,0.00097
"N20","I44",-0.0068,-0.01192,-0.00167
"N20","I45",0.00013,-0.00474,0.00501
"N20","I47",-0.0028,-0.00642,0.00083
"N20","I48",-0.01871,-0.02761,-0.00981
"N20","I49",-0.00392,-0.00779,-6e-05
"N20","I50",-0.00712,-0.01321,-0.00102
"N20","I51",-0.00169,-0.00863,0.00526
"N20","I63",-0.00714,-0.01094,-0.00333
"N20","I67",-0.00073,-0.00562,0.00416
"N20","I70",0.00127,-0.00224,0.00477
"N20","I71",-0.00028,-0.00409,0.00354
"N20","I73",-0.00789,-0.01095,-0.00482
"N20","I80",0.00042,-0.00363,0.00448
"N20","I83",-0.00405,-0.0075,-0.00059
"N20","I84",-0.02419,-0.02858,-0.01979
"N20","I95",0.00923,0.0013,0.01716
"N20","J18",0.01086,0.00196,0.01977
"N20","J22",0.00296,-0.00356,0.00949
"N20","J33",-0.00197,-0.00452,0.00058
"N20","J34",-0.00394,-0.00653,-0.00136
"N20","J43",-0.00073,-0.0042,0.00275
"N20","J44",-0.00827,-0.01488,-0.00165
"N20","J45",-0.01482,-0.02222,-0.00742
"N20","J47",-0.00049,-0.00406,0.00308
"N20","J90",0.00614,-0.001,0.01328
"N20","J96",0.0032,-0.00202,0.00842
"N20","J98",0.02271,0.01471,0.03072
"N20","K02",-0.00318,-0.00572,-0.00064
"N20","K13",-0.00253,-0.00524,0.00018
"N20","K20",-0.00692,-0.01131,-0.00254
"N20","K21",0.00515,-0.00513,0.01544
"N20","K22",-0.00926,-0.01524,-0.00329
"N20","K25",-0.00217,-0.00588,0.00154
"N20","K26",-0.00239,-0.00525,0.00048
"N20","K29",-0.01553,-0.02459,-0.00646
"N20","K30",-0.00462,-0.0085,-0.00074
"N20","K31",-0.00468,-0.01018,0.00082
"N20","K40",-0.02159,-0.0292,-0.01397
"N20","K42",0.00142,-0.00277,0.00561
"N20","K43",2e-05,-0.00327,0.00331
"N20","K44",-0.02222,-0.03018,-0.01425
"N20","K51",-0.00067,-0.00347,0.00212
"N20","K52",-0.00479,-0.01071,0.00113
"N20","K56",0.00602,6e-04,0.01143
"N20","K57",0.00617,-0.00557,0.01791
"N20","K58",0.0051,0.00086,0.00935
"N20","K59",0.00943,0.00101,0.01785
"N20","K60",-0.00245,-0.00471,-0.00019
"N20","K62",-0.0142,-0.02188,-0.00652
"N20","K63",-0.01322,-0.02141,-0.00504
"N20","K64",0.01124,0.00345,0.01902
"N20","K66",0.00602,0.00143,0.01061
"N20","K76",0.0203,0.01269,0.02792
"N20","K80",0.02408,0.01605,0.03211
"N20","K92",-0.00728,-0.01373,-0.00084
"N20","L02",-0.00144,-0.00388,0.001
"N20","L03",-0.00435,-0.00958,0.00089
"N20","L30",-0.0016,-0.00473,0.00153
"N20","L40",-0.00389,-0.00652,-0.00127
"N20","L57",-0.00382,-0.00691,-0.00072
"N20","L72",-0.00377,-0.00664,-0.00089
"N20","L82",-5e-04,-0.00385,0.00285
"N20","L89",0.00566,0.00048,0.01085
"N20","L98",-0.00403,-0.00801,-5e-05
"N20","M06",0.00163,-0.00205,0.0053
"N20","M10",0.00723,0.00061,0.01385
"N20","M13",-0.00325,-0.00997,0.00347
"N20","M15",-0.00449,-0.008,-0.00098
"N20","M16",-0.01422,-0.01888,-0.00956
"N20","M17",-0.02463,-0.03115,-0.01811
"N20","M19",-0.00166,-0.0101,0.00677
"N20","M20",-0.00504,-0.00669,-0.00339
"N20","M23",-0.01722,-0.02096,-0.01348
"N20","M25",-0.00173,-0.00823,0.00477
"N20","M47",0.0026,-0.0033,0.0085
"N20","M48",-0.00146,-0.00595,0.00303
"N20","M51",-0.0014,-0.00604,0.00325
"N20","M54",0.01257,0.00432,0.02082
"N20","M65",-0.00465,-0.00762,-0.00168
"N20","M72",-0.00717,-0.01034,-0.00401
"N20","M75",-0.01274,-0.01611,-0.00937
"N20","M79",-0.00655,-0.01218,-0.00093
"N20","M81",0.00273,-0.00167,0.00714
"N20","N13",0.10891,0.09639,0.12143
"N20","N17",0.04707,0.03586,0.05827
"N20","N18",0.01814,0.00981,0.02646
"N20","N28",0.08181,0.07128,0.09234
"N20","N32",0.02741,0.01876,0.03606
"N20","N35",0.01925,0.01325,0.02524
"N20","N39",0.05591,0.04462,0.0672
"N20","N40",0.06474,0.05108,0.0784
"N20","N41",0.00155,-0.00211,0.00522
"N20","N42",0.00563,0.00155,0.0097
"N20","N43",-0.00084,-0.00362,0.00194
"N20","N47",0.00054,-0.00286,0.00393
"N20","N48",-0.00116,-0.00433,0.00201
"N20","N50",0.00302,-9e-04,0.00693
"N20","U07",0.01125,0.00613,0.01638
"N28","A04",0.00319,-0.00012,0.00649
"N28","A09",0.0266,0.01731,0.03589
"N28","A41",0.06019,0.0492,0.07118
"N28","B37",0.00929,0.00449,0.01409
"N28","B95",0.01488,0.00851,0.02124
"N28","B96",0.04458,0.03434,0.05483
"N28","C18",0.00206,-0.00242,0.00654
"N28","C34",0.0028,-0.00066,0.00625
"N28","C44",-0.01962,-0.02527,-0.01396
"N28","C61",0.00194,-0.00656,0.01044
"N28","C67",0.01621,0.00983,0.0226
"N28","C77",0.01435,0.00793,0.02078
"N28","C78",0.03459,0.02561,0.04356
"N28","C79",0.0328,0.02441,0.0412
"N28","D12",-0.01856,-0.02663,-0.0105
"N28","D17",-0.00177,-0.00671,0.00317
"N28","D22",-0.00308,-0.00538,-0.00077
"N28","D23",-0.0037,-0.00519,-0.00221
"N28","D50",0.01635,0.00846,0.02424
"N28","D64",0.04121,0.03071,0.05171
"N28","D69",0.01134,0.00599,0.01669
"N28","D70",0.00563,0.00102,0.01023
"N28","E03",0.00241,-0.00355,0.00837
"N28","E10",-0.00148,-0.00384,0.00089
"N28","E11",0.00044,-0.00941,0.01029
"N28","E14",0.00077,-0.00374,0.00528
"N28","E66",0.02079,0.01052,0.03107
"N28","E78",-0.00181,-0.01758,0.01395
"N28","E83",0.03415,0.02604,0.04227
"N28","E86",0.0366,0.02811,0.04508
"N28","E87",0.07743,0.06511,0.08975
"N28","F05",0.01928,0.01363,0.02493
"N28","F10",-0.00283,-0.00876,0.0031
"N28","F17",0.00825,-0.00337,0.01987
"N28","F32",0.00482,-0.00406,0.01369
"N28","F41",0.01006,0.00147,0.01865
"N28","G40",0.00343,-0.00127,0.00812
"N28","G45",-0.00419,-0.00658,-0.0018
"N28","G47",-0.00042,-0.00666,0.00583
"N28","G55",0.00065,-0.00408,0.00538
"N28","G56",-0.00919,-0.01193,-0.00644
"N28","G81",0.0024,-0.00075,0.00554
"N28","H02",-0.00688,-0.00976,-0.00399
"N28","H25",-0.01811,-0.02392,-0.0123
"N28","H26",-0.02809,-0.03393,-0.02225
"N28","H33",-0.00561,-0.00776,-0.00346
"N28","H35",-0.00536,-0.00916,-0.00156
"N28","H36",-0.00076,-0.00356,0.00204
"N28","H40",-0.00809,-0.01276,-0.00341
"N28","H52",-0.00477,-0.00824,-0.00129
"N28","H53",-0.00161,-0.00524,0.00203
"N28","H91",0.00353,-0.0026,0.00967
"N28","I08",0.00952,0.00447,0.01457
"N28","I10",0.03629,0.01193,0.06065
"N28","I20",-0.02422,-0.03045,-0.018
"N28","I21",-0.00758,-0.01395,-0.00122
"N28","I24",0.00432,-8e-04,0.00943
"N28","I25",-0.01833,-0.02971,-0.00695
"N28","I26",0.01792,0.01074,0.02509
"N28","I34",0.00532,0.00057,0.01007
"N28","I35",0.00492,-0.00018,0.01001
"N28","I44",-0.00097,-0.00629,0.00435
"N28","I45",0.00599,0.00102,0.01096
"N28","I47",0.00167,-0.00282,0.00617
"N28","I48",-0.00343,-0.0134,0.00653
"N28","I49",-0.00029,-0.00436,0.00377
"N28","I50",0.02399,0.01531,0.03268
"N28","I51",0.01955,0.01072,0.02837
"N28","I63",-0.00355,-0.00771,0.00061
"N28","I67",0.01114,0.00568,0.01659
"N28","I70",0.01617,0.01113,0.02122
"N28","I71",0.00839,0.00367,0.01311
"N28","I73",0.00425,-0.00113,0.00963
"N28","I80",0.00291,-0.00141,0.00723
"N28","I83",-0.00368,-0.0075,0.00014
"N28","I84",-0.02345,-0.02909,-0.01781
"N28","I95",0.0374,0.02863,0.04617
"N28","J18",0.06369,0.05158,0.07579
"N28","J22",0.01025,0.00299,0.01752
"N28","J33",-0.00355,-0.00635,-0.00076
"N28","J34",-0.00716,-0.00934,-0.00499
"N28","J43",0.01038,0.00541,0.01536
"N28","J44",0.00112,-0.00648,0.00873
"N28","J45",-0.02262,-0.03005,-0.01519
"N28","J47",0.00489,0.00096,0.00882
"N28","J90",0.0544,0.04361,0.0652
"N28","J96",0.01159,0.00524,0.01794
"N28","J98",0.07058,0.05908,0.08208
"N28","K02",-0.0037,-0.00581,-0.0016
"N28","K13",-0.00159,-0.0045,0.00131
"N28","K20",-0.00781,-0.01341,-0.00222
"N28","K21",0.01155,-0.00017,0.02326
"N28","K22",-0.00474,-0.01227,0.00278
"N28","K25",0.00374,-0.00242,0.0099
"N28","K26",-1e-04,-0.00305,0.00285
"N28","K29",-0.01192,-0.02178,-0.00207
"N28","K30",-0.00504,-0.0093,-0.00079
"N28","K31",0.00549,-0.00182,0.01281
"N28","K40",-0.01516,-0.02519,-0.00513
"N28","K42",0.00262,-0.00265,0.0079
"N28","K43",0.00715,0.00246,0.01184
"N28","K44",0.00092,-0.01062,0.01246
"N28","K51",0.00058,-0.00253,0.00368
"N28","K52",-0.00513,-0.01127,0.00101
"N28","K56",0.03463,0.02551,0.04375
"N28","K57",0.03189,0.0173,0.04648
"N28","K58",0.00414,-0.00194,0.01022
"N28","K59",0.06414,0.05083,0.07744
"N28","K60",-0.00296,-0.0052,-0.00072
"N28","K62",-0.01708,-0.02555,-0.00862
"N28","K63",-0.01074,-0.01973,-0.00176
"N28","K64",0.00361,-0.00517,0.01238
"N28","K66",0.02316,0.01562,0.0307
"N28","K76",0.09149,0.07842,0.10456
"N28","K80",0.06801,0.056,0.08002
"N28","K92",0.00269,-0.0052,0.01059
"N28","L02",-0.00135,-0.00409,0.0014
"N28","L03",7e-04,-0.00498,0.00637
"N28","L30",-0.00059,-0.00338,0.0022
"N28","L40",0.00186,-0.00205,0.00577
"N28","L57",-0.00601,-0.00827,-0.00375
"N28","L72",-0.00718,-0.00982,-0.00455
"N28","L82",-0.00465,-0.00709,-0.00221
"N28","L89",0.01655,0.01097,0.02213
"N28","L98",-0.00262,-0.00652,0.00128
"N28","M06",-0.00016,-0.00427,0.00394
"N28","M10",0.00336,-0.00288,0.00961
"N28","M13",0.00012,-0.00755,0.00779
"N28","M15",-0.00427,-0.00769,-0.00084
"N28","M16",-0.0143,-0.01902,-0.00959
"N28","M17",-0.01954,-0.02749,-0.0116
"N28","M19",0.00703,-0.00234,0.01641
"N28","M20",-0.00223,-0.0068,0.00234
"N28","M23",-0.02114,-0.02457,-0.01772
"N28","M25",-0.00559,-0.01128,9e-05
"N28","M47",0.02334,0.01495,0.03174
"N28","M48",0.00535,3e-05,0.01067
"N28","M51",0.0079,0.0015,0.01429
"N28","M54",0.02491,0.01393,0.03588
"N28","M65",-0.00642,-0.00931,-0.00352
"N28","M72",-0.00778,-0.01084,-0.00473
"N28","M75",-0.01538,-0.01862,-0.01214
"N28","M79",0.00925,0.00105,0.01745
"N28","M81",0.00351,-0.00072,0.00774
"N28","N13",0.07562,0.06381,0.08743
"N28","N17",0.11493,0.10107,0.1288
"N28","N18",0.0579,0.04741,0.06838
"N28","N20",0.07722,0.06428,0.09015
"N28","N32",0.05036,0.04009,0.06063
"N28","N35",0.01796,0.0114,0.02451
"N28","N39",0.08333,0.06991,0.09676
"N28","N40",0.0925,0.0771,0.10789
"N28","N41",0.00052,-0.00285,0.00389
"N28","N42",0.00653,0.00245,0.01061
"N28","N43",0.00201,-0.00311,0.00714
"N28","N47",-0.00241,-0.00513,0.00032
"N28","N48",-7e-04,-0.00453,0.00313
"N28","N50",0.00754,0.00253,0.01255
"N28","U07",0.02146,0.01492,0.028
"N32","A04",-9e-05,-0.00183,0.00165
"N32","A09",0.00459,-0.00054,0.00971
"N32","A41",0.02779,0.02199,0.03359
"N32","B37",0.00322,0.00043,0.00601
"N32","B95",0.00508,0.00154,0.00861
"N32","B96",0.02956,0.02341,0.03572
"N32","C18",-0.00346,-0.00559,-0.00134
"N32","C34",-0.00367,-0.00573,-0.00161
"N32","C44",-0.01863,-0.02225,-0.01501
"N32","C61",0.02487,0.01796,0.03179
"N32","C67",0.05001,0.04371,0.05632
"N32","C77",0.00558,0.00201,0.00915
"N32","C78",0.00642,0.00231,0.01053
"N32","C79",0.01115,0.00675,0.01556
"N32","D12",-0.01486,-0.02036,-0.00936
"N32","D17",-0.0045,-0.00664,-0.00235
"N32","D22",-0.00219,-0.00421,-0.00018
"N32","D23",-0.0031,-0.00423,-0.00196
"N32","D50",0.002,-0.00274,0.00675
"N32","D64",0.01034,0.00457,0.01611
"N32","D69",0.00032,-0.00212,0.00276
"N32","D70",-0.00013,-0.00266,0.00239
"N32","E03",-0.00208,-0.00535,0.00118
"N32","E10",-0.00072,-0.00261,0.00116
"N32","E11",-0.01114,-0.01861,-0.00368
"N32","E14",-0.00026,-0.003,0.00248
"N32","E66",0.0335,0.02561,0.0414
"N32","E78",-0.01181,-0.02128,-0.00234
"N32","E83",0.00619,0.00252,0.00986
"N32","E86",0.01394,0.00964,0.01824
"N32","E87",0.01326,0.00793,0.01858
"N32","F05",0.00695,0.00378,0.01011
"N32","F10",-0.00287,-0.00689,0.00116
"N32","F17",0.00698,0,0.01397
"N32","F32",0.01265,0.00645,0.01884
"N32","F41",0.01028,0.0049,0.01566
"N32","G40",-0.00042,-0.0032,0.00236
"N32","G45",-0.00082,-0.00308,0.00145
"N32","G47",-0.00132,-0.00511,0.00246
"N32","G55",-0.00333,-0.00588,-0.00078
"N32","G56",-0.00588,-0.00873,-0.00304
"N32","G81",0.00098,-0.00132,0.00328
"N32","H02",-0.00448,-0.00682,-0.00214
"N32","H25",-0.01256,-0.01683,-0.00829
"N32","H26",-0.01516,-0.01993,-0.01039
"N32","H33",-0.00398,-0.00596,-0.00201
"N32","H35",-0.00187,-0.00495,0.00121
"N32","H36",-4e-04,-0.00258,0.00178
"N32","H40",-0.00426,-0.00751,-0.001
"N32","H52",-0.0037,-0.00606,-0.00135
"N32","H53",-0.00086,-0.00336,0.00164
"N32","H91",0.00754,0.00368,0.0114
"N32","I08",-0.00045,-0.00325,0.00236
"N32","I10",0.01325,-0.00145,0.02794
"N32","I20",-0.01541,-0.0205,-0.01032
"N32","I21",-0.01197,-0.01561,-0.00833
"N32","I24",-0.00277,-0.00478,-0.00076
"N32","I25",-0.02511,-0.03213,-0.01809
"N32","I26",0.00224,-0.00112,0.0056
"N32","I34",5e-04,-0.00238,0.00339
"N32","I35",-0.00349,-0.00613,-0.00085
"N32","I44",-0.00067,-0.00432,0.00298
"N32","I45",-0.00156,-0.00427,0.00115
"N32","I47",-0.00418,-0.00621,-0.00215
"N32","I48",-0.01518,-0.02118,-0.00918
"N32","I49",0.00259,-0.00063,0.0058
"N32","I50",-0.00504,-0.00898,-0.00109
"N32","I51",0.00185,-0.00332,0.00702
"N32","I63",-0.00353,-0.00639,-0.00066
"N32","I67",0.00296,-0.00025,0.00618
"N32","I70",-9e-04,-0.00292,0.00111
"N32","I71",-0.00068,-0.00292,0.00156
"N32","I73",-0.00023,-0.00327,0.0028
"N32","I80",0.0028,-0.00055,0.00615
"N32","I83",-0.00464,-0.00679,-0.00249
"N32","I84",-0.02346,-0.02686,-0.02005
"N32","I95",0.01209,0.00703,0.01715
"N32","J18",0.00046,-0.00509,0.00601
"N32","J22",0.00297,-0.00146,0.00739
"N32","J33",-0.00272,-0.00417,-0.00128
"N32","J34",-0.00409,-0.00636,-0.00183
"N32","J43",3e-04,-0.00213,0.00273
"N32","J44",-0.00344,-0.00787,0.00099
"N32","J45",-0.01145,-0.01755,-0.00535
"N32","J47",-0.00053,-0.00252,0.00145
"N32","J90",0.00344,-0.00119,0.00807
"N32","J96",-0.0014,-0.00437,0.00157
"N32","J98",0.00761,0.00296,0.01226
"N32","K02",-0.00112,-0.00374,0.00149
"N32","K13",-0.00085,-0.00326,0.00156
"N32","K20",-0.00599,-0.00929,-0.00268
"N32","K21",0.00683,-0.00068,0.01435
"N32","K22",-0.01096,-0.01489,-0.00702
"N32","K25",-0.00185,-0.00452,0.00081
"N32","K26",-0.00344,-0.00568,-0.0012
"N32","K29",-0.02152,-0.02746,-0.01559
"N32","K30",-0.00629,-0.00876,-0.00383
"N32","K31",-0.00266,-0.00655,0.00124
"N32","K40",-0.01784,-0.0232,-0.01248
"N32","K42",-0.0022,-0.00502,0.00061
"N32","K43",0.00586,0.00241,0.00931
"N32","K44",-0.01796,-0.02374,-0.01219
"N32","K51",-0.00179,-0.00367,8e-05
"N32","K52",-0.00965,-0.01282,-0.00647
"N32","K56",0.00727,0.0033,0.01124
"N32","K57",-0.01066,-0.01883,-0.00248
"N32","K58",0.00528,0.00171,0.00885
"N32","K59",0.02178,0.01521,0.02835
"N32","K60",-5e-04,-0.00276,0.00176
"N32","K62",-0.01248,-0.01847,-0.00649
"N32","K63",-0.01988,-0.02561,-0.01414
"N32","K64",0.01055,0.00422,0.01689
"N32","K66",0.00893,0.00473,0.01313
"N32","K76",0.00365,-0.00049,0.00778
"N32","K80",-0.00292,-0.00659,0.00074
"N32","K92",-0.00389,-0.00883,0.00105
"N32","L02",-0.00259,-0.00412,-0.00105
"N32","L03",0.00115,-0.00313,0.00542
"N32","L30",0.00246,-0.00027,0.00518
"N32","L40",0.00067,-0.00191,0.00324
"N32","L57",-0.00333,-0.00532,-0.00135
"N32","L72",-0.00367,-0.00614,-0.00119
"N32","L82",-0.00265,-0.00465,-0.00064
"N32","L89",0.00588,0.00304,0.00871
"N32","L98",-0.00441,-0.00717,-0.00164
"N32","M06",0.00107,-0.00157,0.00371
"N32","M10",-0.00265,-0.00666,0.00136
"N32","M13",0.0088,0.00355,0.01405
"N32","M15",0.00335,4e-05,0.00665
"N32","M16",-0.00672,-0.01092,-0.00253
"N32","M17",-0.0174,-0.02255,-0.01225
"N32","M19",0.01598,0.00941,0.02256
"N32","M20",-0.00228,-0.00397,-6e-04
"N32","M23",-0.01565,-0.01924,-0.01206
"N32","M25",-0.004,-0.00866,0.00066
"N32","M47",0.00544,0.00113,0.00976
"N32","M48",0.00143,-0.00202,0.00489
"N32","M51",0.00038,-0.00343,0.00419
"N32","M54",0.00119,-0.00436,0.00675
"N32","M65",-0.00433,-0.00635,-0.00231
"N32","M72",-0.00591,-0.00871,-0.00312
"N32","M75",-0.00828,-0.01173,-0.00483
"N32","M79",-0.00221,-0.00699,0.00258
"N32","M81",0.00081,-0.00164,0.00326
"N32","N13",0.05208,0.04537,0.05878
"N32","N17",0.0387,0.03155,0.04586
"N32","N18",0.02278,0.01673,0.02884
"N32","N20",0.0164,0.01138,0.02143
"N32","N28",0.03107,0.0258,0.03634
"N32","N35",0.08154,0.07368,0.0894
"N32","N39",0.12281,0.11225,0.13336
"N32","N40",0.37132,0.35654,0.38609
"N32","N41",0.02476,0.01981,0.02972
"N32","N42",0.03535,0.03008,0.04062
"N32","N43",0.00591,0.003,0.00881
"N32","N47",0.01087,0.00716,0.01459
"N32","N48",0.01232,0.00824,0.0164
"N32","N50",0.00892,0.00497,0.01286
"N32","U07",0.00536,0.00233,0.0084
"N35","A04",0.00165,-0.00217,0.00547
"N35","A09",0.00085,-0.00738,0.00908
"N35","A41",0.01597,0.00671,0.02524
"N35","B37",-0.00033,-0.00437,0.00371
"N35","B95",0.00692,3e-05,0.01381
"N35","B96",0.02185,0.01278,0.03093
"N35","C18",-0.00461,-0.00794,-0.00128
"N35","C34",-0.00338,-0.00708,0.00033
"N35","C44",-0.01137,-0.01938,-0.00336
"N35","C61",0.00831,-0.00291,0.01952
"N35","C67",0.04701,0.03694,0.05709
"N35","C77",0.00638,-0.00059,0.01334
"N35","C78",0.00635,-0.00104,0.01375
"N35","C79",0.00671,-1e-04,0.01351
"N35","D12",-0.01542,-0.02459,-0.00625
"N35","D17",-0.00202,-0.00648,0.00244
"N35","D22",-0.00281,-0.00575,0.00013
"N35","D23",-0.00159,-0.00416,0.00097
"N35","D50",-0.00015,-0.00798,0.00769
"N35","D64",0.01175,0.00182,0.02169
"N35","D69",-0.00303,-0.00626,0.00019
"N35","D70",-0.00167,-0.00559,0.00226
"N35","E03",0.00257,-0.00444,0.00958
"N35","E10",-0.00085,-0.00375,0.00204
"N35","E11",0.00615,-0.00527,0.01757
"N35","E14",-0.00234,-0.00608,0.0014
"N35","E66",0.0438,0.03015,0.05745
"N35","E78",-0.02586,-0.04124,-0.01049
"N35","E83",0.00378,-0.00257,0.01014
"N35","E86",0.00334,-0.00309,0.00976
"N35","E87",0.01713,0.00646,0.02781
"N35","F05",-0.00052,-0.00526,0.00423
"N35","F10",-0.00746,-0.01371,-0.00121
"N35","F17",1e-05,-0.0113,0.01133
"N35","F32",0.00545,-0.00375,0.01466
"N35","F41",0.00455,-0.00356,0.01265
"N35","G40",-0.00219,-0.00588,0.0015
"N35","G45",0.00282,-0.00233,0.00797
"N35","G47",0.00052,-0.0056,0.00664
"N35","G55",-0.00437,-0.00811,-0.00063
"N35","G56",-0.00739,-0.01144,-0.00334
"N35","G81",0.00094,-0.00318,0.00507
"N35","H02",-0.00486,-0.00877,-0.00095
"N35","H25",-0.01523,-0.02255,-0.00791
"N35","H26",-0.01441,-0.02328,-0.00553
"N35","H33",-0.00296,-0.0065,0.00057
"N35","H35",-0.00551,-0.0099,-0.00111
"N35","H36",0.00072,-0.00295,0.00438
"N35","H40",-0.00677,-0.01246,-0.00108
"N35","H52",-0.00356,-0.00875,0.00163
