"expo","outcome","mean","low95ci","up95ci"
"D05","G47",-0.00341,-0.00736,0.00053
"D05","G55",-0.00938,-0.01304,-0.00571
"D05","G56",-0.01046,-0.01562,-0.00531
"D05","H02",-0.0047,-0.0088,-0.00059
"D05","H04",-0.00491,-0.00763,-0.00219
"D05","H25",-0.00366,-0.01751,0.0102
"D05","H26",-0.01768,-0.03051,-0.00486
"D05","H35",0.00048,-0.0063,0.00726
"D05","H40",-0.00139,-0.00816,0.00538
"D05","H52",-0.0036,-0.00902,0.00183
"D05","H53",-0.00102,-0.0078,0.00576
"D05","H91",5e-05,-0.00609,0.0062
"D05","I08",-0.00378,-0.00713,-0.00043
"D05","I10",0.00842,-0.01247,0.02932
"D05","I20",-0.01572,-0.02082,-0.01063
"D05","I21",-0.00582,-0.00998,-0.00166
"D05","I25",-0.02072,-0.02761,-0.01384
"D05","I26",0.00169,-0.00326,0.00663
"D05","I34",0.00233,-0.00429,0.00894
"D05","I35",-0.00168,-0.00619,0.00283
"D05","I44",-0.00386,-0.00824,0.00052
"D05","I47",-0.00034,-0.00416,0.00348
"D05","I48",-0.01117,-0.01869,-0.00366
"D05","I49",0.00136,-0.00406,0.00678
"D05","I50",-0.00267,-0.00853,0.00318
"D05","I51",-0.00271,-0.00848,0.00306
"D05","I63",-0.00468,-0.008,-0.00136
"D05","I67",-0.00406,-0.00832,0.00019
"D05","I73",0.00213,-0.00376,0.00803
"D05","I80",-0.00027,-0.0042,0.00366
"D05","I83",-0.00806,-0.01188,-0.00425
"D05","I84",-0.01973,-0.02499,-0.01447
"D05","I95",0.00771,-0.00076,0.01618
"D05","J18",-0.00662,-0.01422,0.00098
"D05","J22",-0.00388,-0.01045,0.00268
"D05","J34",-0.00313,-0.00553,-0.00074
"D05","J44",-0.00871,-0.01499,-0.00243
"D05","J45",-0.01576,-0.02596,-0.00556
"D05","J47",-0.00401,-0.00827,0.00025
"D05","J90",-0.00331,-0.00978,0.00315
"D05","J96",-0.00517,-0.00868,-0.00167
"D05","J98",0.00326,-0.00398,0.01049
"D05","K02",-0.00349,-0.00639,-0.00058
"D05","K13",-0.00331,-0.00582,-8e-04
"D05","K20",-0.01278,-0.01611,-0.00945
"D05","K21",-0.00572,-0.01978,0.00834
"D05","K22",-0.00933,-0.01469,-0.00397
"D05","K25",-0.00535,-0.00866,-0.00204
"D05","K29",-0.03868,-0.04768,-0.02968
"D05","K30",-0.01199,-0.01759,-0.0064
"D05","K31",-0.00975,-0.01689,-0.00261
"D05","K43",-0.0045,-0.00701,-0.00199
"D05","K44",-0.01974,-0.03089,-0.0086
"D05","K52",-0.01006,-0.01811,-0.002
"D05","K56",-0.00764,-0.01133,-0.00395
"D05","K57",-0.03481,-0.04671,-0.0229
"D05","K58",-0.00376,-0.01033,0.00281
"D05","K59",-0.01329,-0.02187,-0.0047
"D05","K62",-0.01997,-0.02664,-0.01329
"D05","K63",-0.02476,-0.03186,-0.01766
"D05","K64",-0.00228,-0.01088,0.00633
"D05","K66",-0.00447,-0.00896,2e-05
"D05","K76",-0.00113,-0.00743,0.00516
"D05","K80",-0.01426,-0.02133,-0.00719
"D05","K81",-6e-04,-0.00376,0.00255
"D05","K83",-0.00053,-0.00455,0.00348
"D05","K92",-0.02066,-0.02554,-0.01578
"D05","L03",0.00396,-0.00297,0.01089
"D05","L57",-0.00245,-0.00556,0.00065
"D05","L72",-0.00365,-0.00754,0.00024
"D05","L82",0.00157,-0.00308,0.00621
"D05","L90",0.01457,0.00627,0.02288
"D05","L98",-0.00342,-0.00768,0.00084
"D05","M06",-0.00474,-0.01024,0.00075
"D05","M13",0.0025,-0.0094,0.01439
"D05","M15",0.00019,-0.00711,0.00749
"D05","M16",-0.02367,-0.0303,-0.01704
"D05","M17",-0.01502,-0.02469,-0.00536
"D05","M19",-0.00204,-0.01538,0.01131
"D05","M20",-0.01767,-0.02212,-0.01323
"D05","M23",-0.01292,-0.01736,-0.00847
"D05","M25",-0.01387,-0.02121,-0.00653
"D05","M35",-0.00406,-0.00817,5e-05
"D05","M43",-0.00653,-0.00857,-0.00449
"D05","M47",-0.00987,-0.01829,-0.00146
"D05","M48",-0.00628,-0.01297,0.00042
"D05","M51",-0.01046,-0.01563,-0.00528
"D05","M54",-0.00821,-0.0186,0.00218
"D05","M65",-0.00963,-0.01286,-0.00639
"D05","M67",-0.0061,-0.00805,-0.00415
"D05","M75",-0.01341,-0.01792,-0.00891
"D05","M79",-0.01312,-0.02102,-0.00521
"D05","M81",0.00466,-0.00725,0.01657
"D05","M85",0.00729,-0.00061,0.01519
"D05","N13",-0.00175,-0.00517,0.00167
"D05","N17",-0.00356,-0.01098,0.00386
"D05","N18",-0.00023,-0.00976,0.00931
"D05","N20",-0.00114,-0.00492,0.00263
"D05","N28",-0.00178,-0.00538,0.00181
"D05","N30",-0.00278,-0.0059,0.00035
"D05","N32",-0.00475,-0.00909,-0.00042
"D05","N39",-0.01685,-0.0258,-0.00791
"D05","N73",-0.00246,-0.0054,0.00047
"D05","N80",-0.00422,-0.00594,-0.0025
"D05","N81",-0.0196,-0.02537,-0.01383
"D05","N83",-0.00687,-0.01034,-0.0034
"D05","N84",-0.00486,-0.01079,0.00106
"D05","N85",-0.00117,-0.00615,0.00381
"D05","N88",0.00011,-0.00313,0.00335
"D05","N90",-0.00192,-0.00504,0.00121
"D05","N92",-0.01375,-0.01514,-0.01236
"D05","N93",-0.00248,-0.0046,-0.00036
"D05","N94",-0.00348,-0.00447,-0.00248
"D05","N95",-0.00559,-0.01176,0.00058
"D05","O68",-0.00046,-0.00054,-0.00038
"D05","O70",-0.00042,-5e-04,-0.00034
"D12","A09",0.01725,0.01256,0.02194
"D12","A41",-0.00214,-0.00486,0.00057
"D12","B37",-1e-05,-0.00202,0.002
"D12","B95",-0.00317,-0.00475,-0.0016
"D12","B96",-0.00597,-0.00863,-0.00332
"D12","C18",0.02856,0.0248,0.03232
"D12","C34",-0.00172,-0.00342,-3e-05
"D12","C44",-0.01522,-0.01774,-0.0127
"D12","C50",-0.0218,-0.02473,-0.01887
"D12","C77",0.00095,-0.00207,0.00397
"D12","C78",0.00298,-3e-04,0.00627
"D12","C79",-0.00113,-0.0037,0.00144
"D12","D05",-0.00507,-0.00628,-0.00387
"D12","D17",-0.00046,-0.00205,0.00114
"D12","D22",-0.00418,-0.0054,-0.00296
"D12","D23",-0.00252,-0.0036,-0.00145
"D12","D25",-0.01018,-0.01251,-0.00786
"D12","D50",0.02337,0.01865,0.0281
"D12","D64",0.00648,0.00205,0.01091
"D12","D70",-0.00468,-0.00638,-0.00297
"D12","E03",-0.01828,-0.02275,-0.01381
"D12","E04",-0.00333,-0.00443,-0.00223
"D12","E05",0.00013,-0.00171,0.00196
"D12","E11",0.00122,-0.00263,0.00507
"D12","E55",0.00105,-0.0011,0.0032
"D12","E66",-0.0025,-0.00712,0.00212
"D12","E78",-0.02212,-0.02738,-0.01686
"D12","E83",0.00217,-0.00021,0.00455
"D12","E86",-0.00169,-0.00404,0.00065
"D12","E87",-4e-05,-0.00369,0.0036
"D12","F05",0.00114,-0.00076,0.00303
"D12","F10",-0.00122,-0.00281,0.00036
"D12","F17",-0.00681,-0.01012,-0.00349
"D12","F32",-0.01187,-0.01621,-0.00753
"D12","F41",-0.00212,-0.00649,0.00224
"D12","G40",-0.00314,-0.00453,-0.00174
"D12","G43",0.00146,-0.00125,0.00417
"D12","G47",-0.00063,-0.00262,0.00135
"D12","G55",-0.0051,-0.00693,-0.00327
"D12","G56",-0.0122,-0.01423,-0.01017
"D12","H02",-0.0058,-0.00756,-0.00403
"D12","H04",-0.0032,-0.00466,-0.00174
"D12","H25",-0.01347,-0.0174,-0.00955
"D12","H26",-0.02356,-0.02774,-0.01939
"D12","H35",-0.00447,-0.00682,-0.00211
"D12","H40",-0.00499,-0.00752,-0.00246
"D12","H52",-0.00445,-0.00671,-0.00219
"D12","H53",-0.0051,-0.00667,-0.00353
"D12","H91",0.00242,-0.00013,0.00497
"D12","I08",-0.00136,-0.00314,0.00042
"D12","I10",-0.00382,-0.01245,0.00482
"D12","I20",-0.00939,-0.01189,-0.00688
"D12","I21",-0.00388,-0.00556,-0.0022
"D12","I25",-0.01207,-0.0153,-0.00884
"D12","I26",-0.00306,-0.00499,-0.00113
"D12","I34",-0.00226,-0.00386,-0.00066
"D12","I35",-0.00013,-0.00185,0.00159
"D12","I44",-0.00124,-0.0033,0.00081
"D12","I47",-0.00105,-0.00268,0.00058
"D12","I48",-0.00889,-0.01228,-0.00549
"D12","I49",0.00114,-0.00091,0.00319
"D12","I50",-0.00247,-0.00479,-0.00014
"D12","I51",-0.00399,-0.00623,-0.00175
"D12","I63",-0.00292,-0.00455,-0.00129
"D12","I67",-0.0015,-0.00353,0.00054
"D12","I73",-0.00074,-0.00275,0.00127
"D12","I80",-0.00206,-0.0037,-0.00043
"D12","I83",-0.00758,-0.00918,-0.00599
"D12","I84",0.02741,0.02243,0.03239
"D12","I95",0.00146,-0.00184,0.00477
"D12","J18",-0.00921,-0.01223,-0.0062
"D12","J22",-0.00755,-0.00995,-0.00515
"D12","J34",-0.00269,-0.00392,-0.00146
"D12","J44",0.00124,-0.00189,0.00437
"D12","J45",-0.01265,-0.0177,-0.0076
"D12","J47",-0.00207,-0.00372,-0.00043
"D12","J90",-0.00186,-0.00457,0.00086
"D12","J96",-0.00118,-0.00296,0.00061
"D12","J98",0.00211,-0.00074,0.00497
"D12","K02",-0.00478,-0.00595,-0.0036
"D12","K13",-0.00404,-0.00526,-0.00282
"D12","K20",-0.00148,-0.00406,0.0011
"D12","K21",-0.00817,-0.01373,-0.00261
"D12","K22",-9e-04,-0.0038,0.00199
"D12","K25",-0.00121,-0.00312,7e-04
"D12","K29",0.00084,-0.00492,0.00661
"D12","K30",-0.01355,-0.01572,-0.01138
"D12","K31",0.01206,0.00799,0.01613
"D12","K43",0.00133,-0.00053,0.00319
"D12","K44",-0.00729,-0.01275,-0.00182
"D12","K52",0.0221,0.01738,0.02683
"D12","K56",0.01036,0.00723,0.01349
"D12","K57",0.26588,0.25574,0.27601
"D12","K58",0.00993,0.00602,0.01384
"D12","K59",0.01737,0.01216,0.02258
"D12","K62",0.10395,0.09623,0.11167
"D12","K63",0.23858,0.22873,0.24843
"D12","K64",0.10266,0.09541,0.10992
"D12","K66",0.00595,0.00321,0.00868
"D12","K76",0.00543,0.00238,0.00848
"D12","K80",-0.01658,-0.01963,-0.01353
"D12","K81",-0.00246,-0.00354,-0.00138
"D12","K83",-0.00017,-0.00193,0.00159
"D12","K92",0.0203,0.01556,0.02504
"D12","L03",-0.00703,-0.00903,-0.00502
"D12","L57",-0.00254,-0.00403,-0.00105
"D12","L72",-0.00382,-0.00554,-0.0021
"D12","L82",-0.00189,-0.0034,-0.00038
"D12","L90",-0.00234,-0.0037,-0.00097
"D12","L98",-0.0055,-0.00736,-0.00364
"D12","M06",-0.00422,-0.00635,-0.00208
"D12","M13",0.00018,-0.00452,0.00488
"D12","M15",-0.0051,-0.00767,-0.00254
"D12","M16",-0.01971,-0.02274,-0.01669
"D12","M17",-0.02345,-0.02723,-0.01968
"D12","M19",-0.00956,-0.0149,-0.00422
"D12","M20",-0.01767,-0.01971,-0.01564
"D12","M23",-0.01424,-0.0163,-0.01217
"D12","M25",-0.01468,-0.01784,-0.01152
"D12","M35",-0.00032,-0.00236,0.00172
"D12","M43",-0.00157,-0.00325,0.00011
"D12","M47",-0.00472,-0.00799,-0.00146
"D12","M48",-0.00373,-0.00606,-0.00141
"D12","M51",-0.00791,-0.01037,-0.00545
"D12","M54",-0.00959,-0.01346,-0.00571
"D12","M65",-0.00673,-0.00842,-0.00504
"D12","M67",-0.00538,-0.00658,-0.00419
"D12","M75",-0.01325,-0.01509,-0.0114
"D12","M79",-0.01409,-0.0175,-0.01067
"D12","M81",-0.00513,-0.00911,-0.00116
"D12","M85",0.00104,-0.00139,0.00347
"D12","N13",-0.00202,-0.00362,-0.00043
"D12","N17",-0.00088,-0.00403,0.00227
"D12","N18",0.00173,-0.00158,0.00505
"D12","N20",-0.00127,-0.00275,0.00021
"D12","N28",7e-04,-0.00115,0.00255
"D12","N30",-0.00289,-0.00425,-0.00154
"D12","N32",-0.00489,-0.00673,-0.00305
"D12","N39",-0.01595,-0.01994,-0.01195
"D12","N73",-0.00225,-0.00368,-0.00082
"D12","N80",-0.00369,-0.00477,-0.00261
"D12","N81",-0.01906,-0.02193,-0.01619
"D12","N83",-0.00386,-0.00594,-0.00179
"D12","N84",-0.01459,-0.01664,-0.01254
"D12","N85",-0.0074,-0.00928,-0.00552
"D12","N88",-0.00286,-0.00395,-0.00176
"D12","N90",-0.0033,-0.00447,-0.00214
"D12","N92",-0.012,-0.01345,-0.01055
"D12","N93",-0.00286,-0.00405,-0.00166
"D12","N94",-0.00297,-0.0038,-0.00213
"D12","N95",-0.01247,-0.01494,-0.01001
"D12","O68",-0.00046,-0.00054,-0.00038
"D12","O70",-0.00042,-5e-04,-0.00034
"D17","A09",-0.0058,-0.01395,0.00234
"D17","A41",-0.00311,-0.00921,0.003
"D17","B37",-0.00395,-0.00783,-7e-05
"D17","B95",-0.00118,-0.00497,0.00262
"D17","B96",-0.01253,-0.01764,-0.00742
"D17","C18",-0.001,-0.0051,0.0031
"D17","C34",-0.00248,-0.00645,0.00148
"D17","C44",-0.00334,-0.01135,0.00467
"D17","C50",-0.00831,-0.0165,-0.00013
"D17","C77",-0.00484,-0.01061,0.00093
"D17","C78",-0.00364,-0.01033,0.00305
"D17","C79",-0.00733,-0.01163,-0.00303
"D17","D05",-0.0021,-0.00562,0.00141
"D17","D12",0.0065,-0.00333,0.01634
"D17","D22",0.003,-0.00156,0.00756
"D17","D23",-0.00053,-0.0037,0.00263
"D17","D25",-0.0048,-0.0108,0.00119
"D17","D50",-0.00671,-0.01428,0.00085
"D17","D64",-0.01007,-0.01835,-0.00179
"D17","D70",-0.00577,-0.00934,-0.00221
"D17","E03",-0.00692,-0.01768,0.00384
"D17","E04",-0.00028,-0.00363,0.00306
"D17","E05",-0.00156,-0.00518,0.00205
"D17","E11",-0.00213,-0.0107,0.00645
"D17","E55",9e-04,-0.00383,0.00564
"D17","E66",0.014,0.00318,0.02482
"D17","E78",-0.01174,-0.02501,0.00153
"D17","E83",-0.00026,-0.00583,0.00532
"D17","E86",-0.00531,-0.0102,-0.00042
"D17","E87",-0.00679,-0.01466,0.00108
"D17","F05",-0.00123,-0.00529,0.00282
"D17","F10",-0.00358,-0.00634,-0.00082
"D17","F17",-0.0051,-0.01303,0.00282
"D17","F32",0.00464,-0.0065,0.01579
"D17","F41",0.00174,-0.00831,0.01179
"D17","G40",-0.00527,-0.00746,-0.00308
"D17","G43",-0.00104,-0.00641,0.00433
"D17","G47",-0.00053,-0.00451,0.00346
"D17","G55",-0.002,-0.00691,0.0029
"D17","G56",-0.00558,-0.01104,-0.00011
"D17","H02",-0.00297,-0.00754,0.00159
"D17","H04",-0.00382,-0.00703,-0.00061
"D17","H25",-0.0118,-0.02178,-0.00182
"D17","H26",-0.01635,-0.02674,-0.00597
"D17","H35",-0.00474,-0.01079,0.0013
"D17","H40",0.00099,-0.00608,0.00806
"D17","H52",-0.00262,-0.00867,0.00342
"D17","H53",-0.00387,-0.00834,6e-04
"D17","H91",0.00519,-0.00149,0.01186
"D17","I08",-0.00204,-0.00642,0.00234
"D17","I10",0.00975,-0.0115,0.031
"D17","I20",-0.00916,-0.01516,-0.00316
"D17","I21",-0.00608,-0.00945,-0.0027
"D17","I25",-0.01565,-0.02305,-0.00825
"D17","I26",-0.00037,-0.00515,0.00442
"D17","I34",-0.00397,-0.00693,-0.00101
"D17","I35",0.00027,-0.00408,0.00462
"D17","I44",-0.00069,-0.00597,0.00458
"D17","I47",1e-05,-0.0039,0.00392
"D17","I48",-0.00591,-0.01438,0.00255
"D17","I49",-6e-05,-0.00447,0.00434
"D17","I50",0.00086,-0.00528,0.00701
"D17","I51",-0.00182,-0.00741,0.00376
"D17","I63",-0.00196,-0.0065,0.00258
"D17","I67",-0.0063,-0.01026,-0.00234
"D17","I73",-0.00058,-0.0053,0.00414
"D17","I80",-0.00105,-0.00497,0.00288
"D17","I83",-0.00294,-0.00786,0.00197
"D17","I84",-0.01435,-0.02129,-0.0074
"D17","I95",0.0012,-0.00638,0.00877
"D17","J18",-0.00838,-0.01569,-0.00107
"D17","J22",-0.00824,-0.01346,-0.00303
"D17","J34",-0.00434,-0.00632,-0.00236
"D17","J44",-0.00493,-0.0113,0.00144
"D17","J45",-0.00841,-0.01962,0.00281
"D17","J47",-0.0029,-0.00667,0.00087
"D17","J90",-0.00327,-0.00948,0.00293
"D17","J96",-0.00416,-0.00776,-0.00056
"D17","J98",-0.00319,-0.00873,0.00235
"D17","K02",-0.00575,-0.00769,-0.00382
"D17","K13",0.00092,-0.00333,0.00518
"D17","K20",-0.00199,-0.00751,0.00354
"D17","K21",0.0119,-0.00199,0.0258
"D17","K22",-0.00233,-0.00894,0.00428
"D17","K25",-6e-05,-0.00513,0.00501
"D17","K29",-0.00937,-0.02124,0.00251
"D17","K30",-0.01514,-0.01929,-0.01099
"D17","K31",0.00135,-0.00707,0.00977
"D17","K43",0.00159,-0.0027,0.00588
"D17","K44",-0.00988,-0.02176,0.00199
"D17","K52",-0.01138,-0.01799,-0.00478
"D17","K56",0.00018,-0.0052,0.00555
"D17","K57",0.01122,-0.00419,0.02663
"D17","K58",0.00636,-0.00151,0.01423
"D17","K59",-7e-04,-0.01069,0.0093
"D17","K62",-0.00758,-0.01642,0.00126
"D17","K63",-0.00099,-0.01129,0.00931
"D17","K64",0.0189,0.00834,0.02947
"D17","K66",0.0025,-0.00331,0.00832
"D17","K76",0.00547,-0.00177,0.01272
"D17","K80",-0.01135,-0.019,-0.0037
"D17","K81",0.00119,-0.00252,0.00489
"D17","K83",0.00047,-0.00404,0.00499
"D17","K92",-0.00143,-0.0096,0.00673
"D17","L03",-0.00469,-0.00975,0.00037
"D17","L57",-0.00037,-0.00456,0.00383
"D17","L72",0.00221,-0.0031,0.00751
"D17","L82",0.00037,-0.0039,0.00463
"D17","L90",0.00312,-0.00147,0.00772
"D17","L98",9e-04,-0.00462,0.00641
"D17","M06",0.00255,-0.00361,0.00871
"D17","M13",0.00223,-0.0092,0.01366
"D17","M15",0.01096,0.00266,0.01925
"D17","M16",-0.0066,-0.01502,0.00181
"D17","M17",-0.0105,-0.02043,-0.00057
"D17","M19",0.0055,-0.0082,0.0192
"D17","M20",-0.00922,-0.01534,-0.0031
"D17","M23",-0.00271,-0.0094,0.00399
"D17","M25",-0.00384,-0.01279,0.00511
"D17","M35",-0.00095,-0.00571,0.00381
"D17","M43",-0.00164,-0.00525,0.00198
"D17","M47",0.00784,-0.00156,0.01725
"D17","M48",-0.00279,-0.00823,0.00265
"D17","M51",-0.00479,-0.01122,0.00165
"D17","M54",-0.00678,-0.0164,0.00284
"D17","M65",-0.00279,-0.00733,0.00175
"D17","M67",0.00164,-0.00294,0.00623
"D17","M75",0.00015,-0.00628,0.00658
"D17","M79",-0.00234,-0.01165,0.00698
"D17","M81",-0.00323,-0.01285,0.00639
"D17","M85",0.00479,-0.00153,0.01112
"D17","N13",0.00362,-0.00124,0.00847
"D17","N17",-0.00206,-0.00966,0.00554
"D17","N18",-0.00164,-0.00903,0.00575
"D17","N20",-0.00079,-0.00417,0.00258
"D17","N28",0.00761,0.00194,0.01329
"D17","N30",0.00056,-0.00339,0.00451
"D17","N32",-0.00287,-0.00799,0.00225
"D17","N39",-0.0196,-0.02822,-0.01099
"D17","N73",-0.00121,-0.00468,0.00226
"D17","N80",-0.00132,-0.00444,0.0018
"D17","N81",-0.01775,-0.0239,-0.0116
"D17","N83",-0.00264,-0.00739,0.00211
"D17","N84",-0.01274,-0.01755,-0.00793
"D17","N85",-0.00547,-0.00976,-0.00119
"D17","N88",-0.00352,-0.00548,-0.00156
"D17","N90",0.00057,-0.00352,0.00466
"D17","N92",-0.00959,-0.01304,-0.00614
"D17","N93",-0.00169,-0.00436,0.00097
"D17","N94",-0.00117,-0.00375,0.00141
"D17","N95",-0.00974,-0.01554,-0.00394
"D17","O68",-0.00045,-0.00053,-0.00037
"D17","O70",-0.00042,-5e-04,-0.00034
"D22","A09",-0.00345,-0.01271,0.0058
"D22","A41",-0.0065,-0.01251,-0.00049
"D22","B37",-0.00492,-0.00902,-0.00083
"D22","B95",-0.00289,-0.0066,0.00082
"D22","B96",-0.00518,-0.01205,0.00169
"D22","C18",-0.00511,-0.00801,-0.00222
"D22","C34",-0.00443,-0.00758,-0.00129
"D22","C44",0.08064,0.06499,0.09629
"D22","C50",-0.0075,-0.01724,0.00224
"D22","C77",0.0026,-0.00497,0.01018
"D22","C78",-0.00574,-0.01214,0.00065
"D22","C79",-0.0032,-0.00847,0.00207
"D22","D05",-0.00121,-0.00496,0.00253
"D22","D12",-0.01075,-0.01908,-0.00242
"D22","D17",0.0022,-0.00238,0.00679
"D22","D23",0.02168,0.01406,0.02929
"D22","D25",-0.00367,-0.00973,0.00239
"D22","D50",-0.00905,-0.01685,-0.00125
"D22","D64",-0.00898,-0.01792,-4e-05
"D22","D70",-0.00661,-0.0098,-0.00341
"D22","E03",-0.01855,-0.0293,-0.00781
"D22","E04",-0.00071,-0.00463,0.00321
"D22","E05",0.0028,-0.00355,0.00914
"D22","E11",0.00462,-0.00701,0.01625
"D22","E55",0.00698,8e-05,0.01388
"D22","E66",-0.00262,-0.01387,0.00864
"D22","E78",-0.00379,-0.01843,0.01085
"D22","E83",-0.00252,-0.00742,0.00238
"D22","E86",-0.00182,-0.00782,0.00417
"D22","E87",-0.01359,-0.02088,-0.0063
"D22","F05",-0.00044,-0.00514,0.00427
"D22","F10",-0.0011,-0.00473,0.00252
"D22","F17",-0.00372,-0.01273,0.00528
"D22","F32",-0.00467,-0.01576,0.00642
"D22","F41",-0.00981,-0.01901,-6e-04
"D22","G40",-0.00063,-0.00462,0.00337
"D22","G43",-0.0043,-0.00926,0.00067
"D22","G47",0.00083,-0.00427,0.00592
"D22","G55",-0.00231,-0.00753,0.00292
"D22","G56",-0.01208,-0.01687,-0.00728
"D22","H02",0.00893,0.00078,0.01708
"D22","H04",0.00264,-0.00265,0.00792
"D22","H25",-0.01455,-0.02521,-0.00389
"D22","H26",-0.01977,-0.0313,-0.00825
"D22","H35",-0.00405,-0.01099,0.00288
"D22","H40",0.00259,-0.00523,0.01041
"D22","H52",-0.00461,-0.01042,0.0012
"D22","H53",-0.00292,-0.0075,0.00167
"D22","H91",0.00357,-0.00309,0.01023
"D22","I08",-0.00271,-0.00708,0.00167
"D22","I10",-0.01211,-0.0331,0.00888
"D22","I20",-0.00104,-0.00865,0.00657
"D22","I21",-0.00474,-0.00867,-8e-04
"D22","I25",-0.00685,-0.01598,0.00229
"D22","I26",-0.0074,-0.01117,-0.00362
"D22","I34",-0.00377,-0.00729,-0.00024
"D22","I35",-0.00633,-0.00897,-0.0037
"D22","I44",-0.00424,-0.00981,0.00134
"D22","I47",-0.00238,-0.00606,0.0013
"D22","I48",-0.00718,-0.01817,0.00382
"D22","I49",-0.00459,-0.00779,-0.00139
"D22","I50",-0.00679,-0.01205,-0.00153
"D22","I51",-0.00598,-0.01137,-0.00059
"D22","I63",-0.00453,-0.00826,-8e-04
"D22","I67",-0.00109,-0.00746,0.00528
"D22","I73",-0.00024,-0.00521,0.00473
"D22","I80",-0.00396,-0.00733,-0.00058
"D22","I83",0.00116,-0.00477,0.00709
"D22","I84",-0.01189,-0.01943,-0.00436
"D22","I95",-0.00404,-0.01107,0.00299
"D22","J18",-0.00579,-0.01455,0.00297
"D22","J22",-0.00811,-0.01378,-0.00244
"D22","J34",-0.00184,-0.00537,0.00169
"D22","J44",-0.0099,-0.01671,-0.00308
"D22","J45",-0.01369,-0.02603,-0.00134
"D22","J47",-0.00282,-0.00718,0.00154
"D22","J90",-0.00401,-0.01078,0.00275
"D22","J96",-0.00544,-0.00918,-0.0017
"D22","J98",-0.00323,-0.01265,0.0062
"D22","K02",-0.00221,-0.0058,0.00138
"D22","K13",0.00402,-0.00123,0.00926
"D22","K20",-0.00435,-0.0102,0.0015
"D22","K21",-0.00241,-0.01716,0.01234
"D22","K22",-0.00152,-0.01028,0.00725
"D22","K25",-0.00066,-0.00572,0.00441
"D22","K29",-0.02069,-0.03256,-0.00883
"D22","K30",-0.00817,-0.01471,-0.00163
"D22","K31",-0.00467,-0.01262,0.00328
"D22","K43",0.00054,-0.00377,0.00486
"D22","K44",-0.0249,-0.03613,-0.01366
"D22","K52",-0.01161,-0.02027,-0.00295
"D22","K56",-0.00592,-0.01015,-0.00169
"D22","K57",-0.01456,-0.0292,8e-05
"D22","K58",0.00134,-0.00688,0.00955
"D22","K59",-0.00237,-0.01472,0.00998
"D22","K62",-0.0112,-0.02015,-0.00226
"D22","K63",-0.01126,-0.02096,-0.00155
"D22","K64",0.01042,7e-04,0.02014
"D22","K66",-0.00254,-0.00875,0.00368
"D22","K76",-0.00534,-0.01095,0.00026
"D22","K80",-0.01598,-0.02397,-0.008
"D22","K81",0.00021,-0.00372,0.00414
"D22","K83",4e-05,-0.00799,0.00807
"D22","K92",-0.00944,-0.01734,-0.00154
"D22","L03",-0.00456,-0.00986,0.00075
"D22","L57",0.03515,0.02625,0.04405
"D22","L72",0.00693,0.00086,0.013
"D22","L82",0.06657,0.05212,0.08101
"D22","L90",0.02021,0.01299,0.02743
"D22","L98",0.03791,0.02691,0.04892
"D22","M06",-0.00734,-0.01225,-0.00243
"D22","M13",-0.00028,-0.01319,0.01263
"D22","M15",-0.00188,-0.00937,0.0056
"D22","M16",-0.00793,-0.01722,0.00137
"D22","M17",-0.02007,-0.03171,-0.00842
"D22","M19",-0.00382,-0.01818,0.01055
"D22","M20",-0.00366,-0.01113,0.00381
"D22","M23",-0.0118,-0.01718,-0.00643
"D22","M25",-0.01115,-0.01912,-0.00318
"D22","M35",0.00217,-0.00401,0.00834
"D22","M43",-0.00205,-0.00752,0.00342
"D22","M47",-0.00833,-0.01653,-0.00013
"D22","M48",-0.00939,-0.01456,-0.00421
"D22","M51",-0.00537,-0.0121,0.00136
"D22","M54",-0.01363,-0.0228,-0.00446
"D22","M65",-0.00191,-0.00707,0.00326
"D22","M67",-0.00374,-0.00673,-0.00075
"D22","M75",-0.00912,-0.01449,-0.00374
"D22","M79",-0.00738,-0.01714,0.00238
"D22","M81",-0.0081,-0.01819,0.00198
"D22","M85",0.00034,-0.00579,0.00647
"D22","N13",-0.00023,-0.0048,0.00433
"D22","N17",0.00104,-0.00978,0.01185
"D22","N18",0.00158,-0.00889,0.01205
"D22","N20",-0.00267,-0.00551,0.00017
"D22","N28",0.00113,-0.00477,0.00703
"D22","N30",-0.00509,-0.00745,-0.00273
"D22","N32",-0.00353,-0.00973,0.00267
"D22","N39",-0.01765,-0.02813,-0.00718
"D22","N73",0.00316,-0.00255,0.00886
"D22","N80",-0.00214,-0.00509,0.00081
"D22","N81",-0.0158,-0.02353,-0.00807
"D22","N83",-0.00521,-0.00935,-0.00106
"D22","N84",-0.00378,-0.01078,0.00323
"D22","N85",-0.00309,-0.00883,0.00265
"D22","N88",0.00034,-0.00428,0.00495
"D22","N90",0.00244,-0.00457,0.00946
"D22","N92",-0.0055,-0.00954,-0.00147
"D22","N93",-0.00337,-0.00511,-0.00162
"D22","N94",0.00022,-0.00563,0.00607
"D22","N95",-0.00783,-0.0159,0.00024
"D22","O68",-0.00045,-0.00053,-0.00037
"D22","O70",-0.00041,-0.00048,-0.00033
"D23","A09",-0.01032,-0.02171,0.00106
"D23","A41",-0.01011,-0.01572,-0.0045
"D23","B37",-0.00538,-0.00994,-0.00082
"D23","B95",-0.00381,-0.00761,-1e-05
